subject,dataset,seed,condition,n_events,n_contacts,whole_participation_mae,whole_rank_wasserstein,whole_precedence_mae,whole_precedence_correlation,whole_participant_count_mean_error,whole_event_length_mean_error,suffix_participation_mae,suffix_rank_wasserstein,suffix_precedence_mae,suffix_precedence_correlation,suffix_participant_count_mean_error,suffix_event_length_mean_error,event_length_wasserstein,stop_hazard_mae,sink_distribution_mae,source_sink_distance_wasserstein,generated_zero_suffix_fraction,mode_prevalence_error,mode_margin_error,template_error,template_correlation,transition_mae,transition_correlation,signed_axis_wasserstein,axis_concentration_error,axis_side_prevalence_error,generated_axis_concentration,generated_axis_positive_fraction,generated_direction_support,mode_readback_reliable,axis_readback_reliable,axis_side_support,global_readback_eligible
epilepsiae_1077,epilepsiae,20260725,history_h1,6476,6,0.044703520691785,0.0628669122563877,0.1328673498895493,0.7876422678542857,-0.2422791846819021,-0.2422791846819021,0.044703520691785,0.1238436169063133,0.2095650864838399,0.2427894419445775,-0.2422791846819021,-0.2422791846819021,0.0403798641136504,0.0478130435449138,0.0389129092032118,0.0397064656737692,0.0003088326127239,0.03489808523780108,0.0407054564810056,0.1428571428571428,0.8571428571428572,0.04493809683003816,0.8955397543632836,0.04450632240646325,0.012499693260089484,0.042857704395765195,0.8789677906120464,0.2732468334877973,True,True,True,True,True
epilepsiae_1077,epilepsiae,20260725,history_h2,6476,6,0.0476374305126621,0.0642683601400191,0.1325856267018963,0.7901270874657853,-0.2422791846819021,-0.2422791846819021,0.0476374305126621,0.1262162107984078,0.2090305140462587,0.2653392527477829,-0.2422791846819021,-0.2422791846819021,0.0403798641136504,0.0478130435449138,0.039324686020177,0.0512742647936213,0.0003088326127239,0.044471896232242125,0.04044029782590952,0.1428571428571428,0.8571428571428572,0.046887889093376475,0.8986425339366515,0.04900081502781825,0.02058648823278708,0.04517466454405067,0.8708809956393488,0.2755637936360828,True,True,True,True,True
epilepsiae_1077,epilepsiae,20260725,constant_stop,6476,6,0.1464123944821906,0.1006246041704331,0.1834063475174221,0.5731520802424575,-0.7314700432365657,-0.7314700432365657,0.1464123944821906,0.1752208049321173,0.2561861193274044,0.1543483661499543,-0.7314700432365657,-0.7314700432365657,0.1752882437718756,0.2414893181110941,0.0992382128886143,0.2487384271975029,0.2682211241507103,0.24150710315009266,0.10889119916388434,0.22857142857142854,0.7714285714285715,0.06958191474496217,0.7218307597990514,0.06785290108422014,0.047613223329501464,0.04287527268049374,0.8438542605426345,0.27326440177252587,True,True,True,True,True
epilepsiae_1077,epilepsiae,20260725,no_termination,6476,6,0.3520691785052501,0.1635277770329671,0.2171877888914584,0.4638524193349238,2.112415071031501,2.112415071031501,0.3520691785052501,0.2245649053482702,0.2744421240408293,0.1065448921594982,2.112415071031501,2.112415071031501,0.3520691785052501,0.2813980943331948,0.2415585752522132,0.0949553689314361,0.0,0.04756022235948115,0.1551074990603448,0.6571428571428571,0.34285714285714286,0.09532499498416275,0.5669403334620885,0.06460716229743646,0.03876911440959363,0.017294626312538586,0.8526983694625423,0.24768375540457072,True,True,True,True,True
epilepsiae_1084,epilepsiae,20260725,full_constructive,1464,11,0.1145057128663685,0.10258482333214,0.1441051398305561,0.3709491067910193,0.5027322404371581,0.5027322404371581,0.1145057128663686,0.1236377554972077,0.1703404350756248,-0.2678847232282832,0.5027322404371581,0.5027322404371581,0.0461997019374068,0.0769885528587089,0.067933432687531,0.0321668791575953,0.0006830601092896,0.08743169398907102,0.04232944592394394,0.3318181818181818,0.6681818181818182,0.03519344526050855,0.7141452865428094,0.09279356424741275,0.010802405006468785,0.13553630723604837,0.6856391280668602,0.5748462064251538,True,True,True,True,True
epilepsiae_1084,epilepsiae,20260725,static_only,1464,11,0.1299056135121709,0.1002182946559882,0.1436037614843157,0.3804562639304965,0.5027322404371581,0.5027322404371581,0.1299056135121708,0.1108724133203847,0.1527553534131596,-0.2416710318742911,0.5027322404371581,0.5027322404371581,0.0461997019374068,0.0769885528587089,0.0655737704918033,0.0399779140654183,0.0006830601092896,0.10655737704918034,0.03990295320414827,0.2681818181818181,0.7318181818181819,0.040128939579475935,0.6855853825134882,0.073595536097075,0.013630643246617113,0.1116128622599718,0.6884673663070086,0.5987696514012304,True,True,True,True,True
epilepsiae_1084,epilepsiae,20260725,static_shuffle,1464,11,0.1229508196721311,0.0952358219822793,0.1447638108167766,0.399784685358324,0.5027322404371581,0.5027322404371581,0.1229508196721311,0.114641588046706,0.1756155532203897,-0.2560099580753955,0.5027322404371581,0.5027322404371581,0.0461997019374068,0.0769885528587089,0.0660705414803775,0.0312968937908364,0.0006830601092896,0.0648907103825137,0.04116916303602945,0.30454545454545445,0.6954545454545455,0.03740740028451069,0.6776118543011603,0.0836710223450865,0.014702745491266045,0.12459987524698479,0.6895394685516575,0.5857826384142174,True,True,True,True,True
epilepsiae_1084,epilepsiae,20260725,history_h1,1464,11,0.1137605563835072,0.1023049188990393,0.1474871680182974,0.3501067990029149,0.5027322404371581,0.5027322404371581,0.1137605563835071,0.1192979838787293,0.1653925883994569,-0.2606983619984508,0.5027322404371581,0.5027322404371581,0.0461997019374068,0.0769885528587089,0.065076999503229,0.0386704850235723,0.0006830601092896,0.07718579234972678,0.0406440015774336,0.3181818181818181,0.6818181818181819,0.03674036956414001,0.7025403663872959,0.09141904465636778,0.013551135158449967,0.13143514524014954,0.6883878582188414,0.5789473684210527,True,True,True,True,True
epilepsiae_1084,epilepsiae,20260725,history_h2,1464,11,0.114381520119225,0.103688535534521,0.1463616788352977,0.3520925279873121,0.5027322404371581,0.5027322404371581,0.114381520119225,0.1234805769060878,0.1702795598599187,-0.2741695311245583,0.5027322404371581,0.5027322404371581,0.0461997019374068,0.0769885528587089,0.0674366616989567,0.0378435681367492,0.0006830601092896,0.08879781420765032,0.042870209049587965,0.3090909090909091,0.6909090909090909,0.036227339700721846,0.7063798342890245,0.09077713512547139,0.017377025341526853,0.13758688823399778,0.6922137484019183,0.5727956254272044,True,True,True,True,True
epilepsiae_1084,epilepsiae,20260725,constant_stop,1464,11,0.1813214108296075,0.1117528794127501,0.1909079237152084,0.0007127768233317,-0.8907103825136611,-0.8907103825136611,0.1813214108296075,0.1311729555176583,0.2153220126499292,-0.2559702664913975,-0.8907103825136611,-0.8907103825136611,0.2277694982613015,0.2527101832760379,0.0696721311475409,0.1527303990784916,0.1297814207650273,0.13661202185792354,0.04064569141996775,0.4636363636363636,0.5363636363636364,0.04096013068452565,0.6219475818826103,0.09267084113195448,0.008186029043863563,0.14130873030170454,0.683022752104255,0.5690737833594977,True,True,True,True,True
epilepsiae_1084,epilepsiae,20260725,no_termination,1464,11,0.3543840039741679,0.1599399948799027,0.2280831591283506,-0.2309931532046098,3.898224043715847,3.898224043715847,0.3543840039741679,0.1642982763457198,0.2406589427176622,-0.3618406199712464,3.898224043715847,3.898224043715847,0.3543840039741679,0.2569566341742784,0.1195976154992548,0.0692373996833537,0.0,0.047131147540983576,0.07025226233062032,0.85,0.15,0.04764762487589996,0.47408873741028346,0.1993368420478795,0.021444051904347505,0.2841530054644809,0.6533926711560439,0.4262295081967213,True,True,True,True,True
epilepsiae_1096,epilepsiae,20260725,full_constructive,28068,7,0.0683136871678983,0.0437927046541476,0.0627771663976571,0.6110851948454232,0.2194670086931731,0.2194670086931731,0.0683136871678983,0.0487484893233393,0.0655666419963249,0.91660553215229,0.2194670086931736,0.2194670086931736,0.0313626091736395,0.0267831917080193,0.0392719721492701,0.0516088478900996,0.0,0.031245546529856005,0.019422708478950945,0.05357142857142838,0.9464285714285716,0.026389526336324742,0.9316414244781006,0.028835871202524177,0.060637110302359964,0.03530711130112585,0.8524366804124681,0.44085791648852785,True,True,True,True,True
epilepsiae_1096,epilepsiae,20260725,static_only,28068,7,0.0657892058063071,0.0376285163568512,0.0541087307056234,0.6516569002090694,0.2194670086931731,0.2194670086931731,0.0657892058063071,0.0574545771644127,0.0983225221519613,0.8320186604542378,0.2194670086931736,0.2194670086931736,0.0313626091736395,0.0267831917080193,0.0292961990268531,0.0616970786842441,0.0,0.050662676357417724,0.05172208269003842,0.035714285714285476,0.9642857142857145,0.040159016567862124,0.8158002455996725,0.026222049984820438,0.04672727696103873,0.0371241271198518,0.8385268470711469,0.4426749323072538,True,True,True,True,True
epilepsiae_1096,epilepsiae,20260725,static_shuffle,28068,7,0.0645982206478145,0.0441063631906909,0.0666148249760973,0.5643361039490468,0.2194670086931731,0.2194670086931731,0.0645982206478144,0.0494494951840846,0.0698999010096857,0.9234802381048716,0.2194670086931736,0.2194670086931736,0.0313626091736395,0.0267831917080193,0.0382438567560414,0.0542326298402405,0.0,0.03516460025651991,0.018784615787493658,0.035714285714285476,0.9642857142857145,0.027288674713933373,0.9354277527629963,0.030135441191651093,0.06321817758036907,0.038869887416274784,0.8550177476904772,0.4444206926036768,True,True,True,True,True
epilepsiae_1096,epilepsiae,20260725,history_h1,28068,7,0.0442293206294916,0.036199993162142,0.052379165265736,0.7123197461366993,0.2194670086931731,0.2194670086931731,0.0442293206294916,0.0458110474124679,0.0668260203922956,0.9172216166305588,0.2194670086931736,0.2194670086931736,0.0313626091736395,0.0267831917080193,0.0349559233697754,0.0520344270176119,0.0,0.032884423542824504,0.021736532563069844,0.05357142857142838,0.9464285714285716,0.025267920866312285,0.9238641015145312,0.0254681544079511,0.051967329966595366,0.03523585577882288,0.8437669000767035,0.4407866609662249,True,True,True,True,True
epilepsiae_1096,epilepsiae,20260725,history_h2,28068,7,0.0613306459822064,0.040863214848322,0.057840027370173,0.6706162819388469,0.2194670086931731,0.2194670086931731,0.0613306459822064,0.0470321368065491,0.064141698770401,0.9183500140587988,0.2194670086931736,0.2194670086931736,0.0313626091736395,0.0267831917080193,0.0379588346668295,0.0476410609172816,0.0,0.031352429813310545,0.01801403968965809,0.05357142857142838,0.9464285714285716,0.02602909513787862,0.927855096193205,0.028258681329939028,0.05532628481877877,0.03359697876585438,0.8471258549288869,0.4391477839532564,True,True,True,True,True
epilepsiae_1096,epilepsiae,20260725,constant_stop,28068,7,0.1441651906594189,0.0443238486547691,0.0761170759868659,0.7734488846860736,-0.8940074105743196,-0.8940074105743196,0.1441651906594189,0.0532379166142644,0.068226238333415,0.9287601235702686,-0.8940074105743196,-0.8940074105743196,0.2075113499867668,0.2395672708084305,0.0190455831755532,0.1686472804928112,0.1966296137950691,0.14675074818298417,0.045652354283898355,0.07142857142857129,0.9285714285714287,0.029503508661177305,0.8531518624641834,0.03461199168259571,0.009727896305433248,0.02626435291273549,0.7820716738046749,0.4318151581001375,True,True,True,True,True
epilepsiae_1096,epilepsiae,20260725,no_termination,28068,7,0.3002351432235998,0.1025547992260296,0.1105664276230363,0.7440567419351355,2.1016460025651984,2.1016460025651984,0.3002351432235998,0.0988510988705233,0.0799075863010487,0.91569639648727,2.101646002565199,2.101646002565199,0.3002351432235998,0.2455385280721317,0.1349884973228282,0.1117335129269804,0.0,0.025295710417557293,0.06080640821812594,0.2857142857142856,0.7142857142857144,0.043863770271592696,0.7357756856324191,0.05517612717949747,0.22835944327823943,0.020485962662106283,0.5634401268318687,0.3850648425252957,True,True,True,True,True
epilepsiae_1125,epilepsiae,20260725,full_constructive,7195,8,0.0910875608061153,0.034992163694225,0.0430500038266281,0.8922424150782129,-0.015705350938151,-0.015705350938151,0.0910875608061153,0.0514305380427922,0.0803449167164127,0.9089822536973182,-0.015705350938151,-0.015705350938151,0.0129430159833217,0.0210524578386356,0.0342946490618485,,0.0,0.07213342599027106,0.0558124378771275,0.08333333333333326,0.9166666666666667,0.039487182495727434,0.843058996238187,,,,,,False,True,False,False,False
epilepsiae_1125,epilepsiae,20260725,static_only,7195,8,0.1318450312717164,0.0443008845550716,0.0477458937408711,0.8285271749165612,-0.015705350938151,-0.015705350938151,0.1318450312717164,0.0747106103187698,0.1186082173066793,0.9510395637945348,-0.015705350938151,-0.015705350938151,0.0129430159833217,0.0210524578386356,0.0326268241834607,,0.0,0.037109103544127886,0.09122093037529244,0.05952380952380942,0.9404761904761906,0.057581389531000386,0.6330469888363504,,,,,,False,True,False,False,False
epilepsiae_1125,epilepsiae,20260725,static_shuffle,7195,8,0.14181723419041,0.0449965448301338,0.0508281478514373,0.7931704264119736,-0.015705350938151,-0.015705350938151,0.14181723419041,0.0721176883113198,0.1222256006875728,0.6972392873992117,-0.015705350938151,-0.015705350938151,0.0129430159833217,0.0210524578386356,0.0332522585128561,,0.0,0.05476025017373176,0.05570879854507971,0.05952380952380942,0.9404761904761906,0.04720701204729818,0.7322231397375906,,,,,,False,True,False,False,False
epilepsiae_1125,epilepsiae,20260725,history_h1,7195,8,0.108669214732453,0.0380133302110502,0.0432365990646515,0.87600467687416,-0.015705350938151,-0.015705350938151,0.1086692147324531,0.0547176569523395,0.0890934544822328,0.9055319144239178,-0.015705350938151,-0.015705350938151,0.0129430159833217,0.0210524578386356,0.0341556636553161,,0.0,0.07074357192494785,0.060632552131199696,0.08333333333333326,0.9166666666666667,0.0406191895403412,0.8218508791585476,,,,,,False,True,False,False,False
epilepsiae_1125,epilepsiae,20260725,history_h2,7195,8,0.0963690062543433,0.0358387270963092,0.0431469034804555,0.8878604367142225,-0.015705350938151,-0.015705350938151,0.0963690062543433,0.0516224514469769,0.0821773641422048,0.9053235739672016,-0.015705350938151,-0.015705350938151,0.0129430159833217,0.0210524578386356,0.0353370396108408,,0.0,0.07268936761640032,0.05557380830228667,0.08333333333333326,0.9166666666666667,0.039589553414571106,0.8510740788026345,,,,,,False,True,False,False,False
epilepsiae_1125,epilepsiae,20260725,constant_stop,7195,8,0.2153926337734537,0.0508512460798834,0.0552874587198945,0.8937405925971255,-1.3303683113273106,-1.3303683113273106,0.2153926337734538,0.0597340110529406,0.0663166288720224,0.9222762642002972,-1.33036831132731,-1.33036831132731,0.2029186935371785,0.1612297071629048,0.0380472550382209,,0.1655316191799861,0.03849895760945099,0.08754503832375443,0.08333333333333326,0.9166666666666667,0.04161979293517386,0.8056243692081841,,,,,,False,True,False,False,False
epilepsiae_1125,epilepsiae,20260725,no_termination,7195,8,0.261761640027797,0.0808796834081356,0.0782108698371604,0.8983267709905215,2.094093120222377,2.094093120222377,0.2617616400277971,0.0701654615957124,0.0663501358256404,0.9240033842304142,2.094093120222377,2.094093120222377,0.2617616400277971,0.186676629740896,0.0994093120222376,,0.0,0.1530229325920779,0.07489367831706428,0.20238095238095233,0.7976190476190477,0.04691174238994527,0.7513074593999449,,,,,,False,True,False,False,False
epilepsiae_1146,epilepsiae,20260725,full_constructive,2486,15,0.0587556985787074,0.0694974847548565,0.1018649750577703,0.5632017032721762,0.1870474658085275,0.1870474658085275,0.0587556985787074,0.0779896999657745,0.1124687031284393,0.2611038400263995,0.1870474658085275,0.1870474658085275,0.013113435237329,0.0084272298945158,0.0399034593724859,0.1134461969852699,0.0004022526146419,0.1448109412711182,0.11933074166997618,0.14285714285714302,0.857142857142857,0.0231583173047856,0.7281829057879267,0.10663021672835339,0.05335206774983525,0.09026127804639583,0.7725799928509286,0.6104627766599597,True,True,True,True,True
epilepsiae_1146,epilepsiae,20260725,static_only,2486,15,0.0656208098685974,0.0737412093959535,0.1064817704036392,0.54484183271666,0.1870474658085275,0.1870474658085275,0.0656208098685974,0.0833150227213404,0.1163869946300547,-0.0496743313890525,0.1870474658085275,0.1870474658085275,0.013113435237329,0.0084272298945158,0.0399570930544381,0.1198537030282053,0.0004022526146419,0.19509251810136763,0.1386994511354664,0.08928571428571441,0.9107142857142856,0.031132083678159627,0.3285817186386058,0.11757633710869277,0.062216617271656505,0.09951681124559097,0.7637154433291073,0.6012072434607646,True,True,True,True,True
epilepsiae_1146,epilepsiae,20260725,static_shuffle,2486,15,0.0772056851702869,0.0664451780732066,0.0968448405342951,0.6498978696656686,0.1870474658085275,0.1870474658085275,0.0772056851702869,0.074756701622834,0.1061446503054599,0.286065825617746,0.1870474658085275,0.1870474658085275,0.013113435237329,0.0084272298945158,0.0359882005899705,0.1144014295778448,0.0004022526146419,0.15325824617860012,0.11977047235043783,0.09464285714285725,0.9053571428571427,0.02397056234734554,0.6977262649974012,0.10665799044976174,0.05637597962507823,0.08342023176872981,0.7695560809756856,0.6173038229376258,True,True,True,True,True
epilepsiae_1146,epilepsiae,20260725,history_h1,2486,15,0.0557522123893805,0.0698867248032473,0.1012479156534054,0.5932742469819249,0.1870474658085275,0.1870474658085275,0.0557522123893805,0.0785763994757847,0.1104360784672336,0.2161386022136968,0.1870474658085275,0.1870474658085275,0.013113435237329,0.0084272298945158,0.0388844194153928,0.123277339815965,0.0004022526146419,0.16532582461786,0.12672220420606395,0.08392857142857157,0.9160714285714284,0.023387771661241917,0.7279263704340423,0.11056688174492557,0.05668441460968476,0.08865162009870975,0.7692476459910791,0.6120724346076458,True,True,True,True,True
epilepsiae_1146,epilepsiae,20260725,history_h2,2486,15,0.0567712523464735,0.0696187095485507,0.1022321464845716,0.5627026911451674,0.1870474658085275,0.1870474658085275,0.0567712523464736,0.0783564966520524,0.1126260563904456,0.2319180514639714,0.1870474658085275,0.1870474658085275,0.013113435237329,0.0084272298945158,0.040332528828104,0.1191563690516716,0.0004022526146419,0.1540627514078841,0.12259196495682378,0.1517857142857144,0.8482142857142856,0.023220262647074063,0.7335291005741146,0.11018430177198732,0.05261832789335952,0.09710232432406185,0.7733137327074043,0.6036217303822937,True,True,True,True,True
epilepsiae_1146,epilepsiae,20260725,constant_stop,2486,15,0.178626977742022,0.0697669321913681,0.1113816972569783,0.4597458199799521,-2.6359613837489952,-2.6359613837489952,0.178626977742022,0.0825533780183746,0.1244400046631784,0.22670034539278,-2.6359613837489952,-2.6359613837489952,0.2063555913113435,0.1118719393542597,0.0433360150174309,0.1811298004653192,0.0852775543041029,0.2071600965406275,0.12166562678782822,0.14642857142857157,0.8535714285714284,0.02394533714027912,0.7085121562722418,0.11738322766892927,0.045128345371113876,0.09650241882245059,0.78080371522965,0.604221635883905,True,True,True,True,True
epilepsiae_1146,epilepsiae,20260725,no_termination,2486,15,0.2404934298739608,0.0849667006291757,0.1271347982785947,0.3277351961256757,3.607401448109412,3.607401448109412,0.2404934298739608,0.0925577241132672,0.1348684001387595,0.189227637081278,3.607401448109412,3.607401448109412,0.2404934298739608,0.1119961541511951,0.071386430678466,0.1421995422070586,0.0,0.1319388576025744,0.13671661631011464,0.3214285714285716,0.6785714285714284,0.024267112437727004,0.655938970265589,0.12274032326354448,0.024155164427070552,0.1037811745776347,0.8017768961736933,0.5969428801287209,True,True,True,True,True
epilepsiae_1150,epilepsiae,20260725,full_constructive,1713,9,0.0767983394953622,0.1008295907591379,0.1456573693358725,0.2598950862874207,-0.1833041447752474,-0.1833041447752474,0.0767983394953622,0.0982924888446799,0.1287013403964793,0.7249721794161582,-0.1833041447752474,-0.1833041447752474,0.0203671271972497,0.048082793309863,0.0627878316144515,0.0651201983668611,0.0005837711617046,0.04611792177466434,0.051674191433789735,0.4916666666666667,0.5083333333333333,0.047949456291173614,0.8193130742180413,0.04932577936968906,0.0437408092330156,0.06390930269353107,0.834968560131101,0.4766355140186916,True,True,True,True,True
epilepsiae_1150,epilepsiae,20260725,static_only,1713,9,0.0560420315236427,0.0672871966163377,0.101333658928403,0.6610593492616534,-0.1833041447752474,-0.1833041447752474,0.0560420315236427,0.0979212940995293,0.1398880955142684,0.8185276629568917,-0.1833041447752474,-0.1833041447752474,0.0203671271972497,0.048082793309863,0.0569501199974054,0.0561567877741386,0.0005837711617046,0.04845300642148276,0.05510933062140563,0.3500000000000001,0.6499999999999999,0.060021331112532425,0.6251462881085001,0.06126137418827533,0.008456472360027445,0.08610556437577405,0.7996842232581128,0.49883177570093457,True,True,True,True,True
epilepsiae_1150,epilepsiae,20260725,static_shuffle,1713,9,0.0950898358954401,0.1057724487438914,0.1523825425260246,0.1096184136271561,-0.1833041447752474,-0.1833041447752474,0.0950898358954401,0.1050637067130493,0.1346781527843531,0.696396921349184,-0.1833041447752474,-0.1833041447752474,0.0203671271972497,0.048082793309863,0.0677174547577349,0.0587474210457549,0.0005837711617046,0.05429071803852886,0.04666683632151733,0.6000000000000001,0.39999999999999997,0.05098800999509939,0.7923583158206993,0.05733085380056867,0.04348024996790134,0.10070836811409178,0.8347080008659867,0.5134345794392523,True,True,True,True,True
epilepsiae_1150,epilepsiae,20260725,history_h1,1713,9,0.0570798469222287,0.074758022547364,0.106759815505995,0.616648769979209,-0.1833041447752474,-0.1833041447752474,0.0570798469222286,0.0829836698033453,0.1071629128485277,0.7750341879726749,-0.1833041447752474,-0.1833041447752474,0.0203671271972497,0.048082793309863,0.0578582084711681,0.0556451350194635,0.0005837711617046,0.05253940455341505,0.05440648965201891,0.5416666666666666,0.45833333333333337,0.04700888431713568,0.8125286219211132,0.05734379728239887,0.01891755720636834,0.0785121064318488,0.8101453081044537,0.4912383177570093,True,True,True,True,True
epilepsiae_1150,epilepsiae,20260725,history_h2,1713,9,0.0695336317052604,0.0889219720057781,0.1277935598958048,0.4502398047025787,-0.1833041447752474,-0.1833041447752474,0.0695336317052604,0.0893769764315996,0.117455001532008,0.7550912837714897,-0.1833041447752474,-0.1833041447752474,0.0203671271972497,0.048082793309863,0.0604527469676331,0.0602532612102715,0.0005837711617046,0.04786923525977815,0.05352837274652858,0.5083333333333333,0.49166666666666664,0.04783527867311537,0.8066126543933887,0.05132769646040894,0.03582223776867943,0.06916631203932544,0.8270499886667648,0.48189252336448596,True,True,True,True,True
epilepsiae_1150,epilepsiae,20260725,constant_stop,1713,9,0.1308944671466562,0.0861889119278238,0.1482200628932973,0.7693679259209207,-1.0916520723876235,-1.0916520723876235,0.1308944671466562,0.1137663188512166,0.1532264594839477,0.8078341030624754,-1.0916520723876235,-1.0916520723876235,0.2266329376662126,0.2814949298400433,0.0500745929817733,0.1053529356783848,0.1903093987157034,0.166958552247519,0.0763392309778542,0.3916666666666667,0.6083333333333333,0.04442563956038799,0.8372240282819319,0.043414514207349784,0.030527251531392352,0.07609859040519273,0.760700499366693,0.48882480173035325,True,True,True,True,True
